genome_id,genome_id,genus,source,species,quality,completeness,contamination,N50,contigs,genome_len,gc
GCF_022748615.1,GCF_022748615.1,Streptomyces,NCBI,fimicarius,MQ,99.49,0.35,429529,68,8241837,0.714611942799938
GCF_022759525.1,GCF_022759525.1,Streptomyces,NCBI,sp014253015,HQ,98.84,1.51,7633041,2,7656898,0.7306383080981358
GCF_022760195.1,GCF_022760195.1,Streptomyces,NCBI,rimosus,HQ,100.0,2.57,9368017,2,9660595,0.7188454748387652
GCF_022760275.1,GCF_022760275.1,Streptomyces,NCBI,spirodelae,HQ,99.2,1.6,7804062,2,7839538,0.7109589876342203
GCF_022807935.1,GCF_022807935.1,Streptomyces,NCBI,afghaniensis,HQ,100.0,0.43,9607552,1,9607552,0.7101535333870689
GCF_022808175.1,GCF_022808175.1,Streptomyces,NCBI,sp022808175,MQ,99.23,4.26,259729,87,9384889,0.7147720501953466
GCF_022809335.1,GCF_022809335.1,Streptomyces,NCBI,globisporus_A,MQ,99.84,0.0,7139626,2,7347225,0.7165233132237001
GCF_022815725.1,GCF_022815725.1,Streptomyces,NCBI,sp022815725,MQ,99.05,0.46,413894,32,6625039,0.7155734627676364
GCF_022827705.1,GCF_022827705.1,Streptomyces,NCBI,olivaceus,HQ,100.0,0.0,8368456,1,8368456,0.7251342422066867
GCF_022846655.1,GCF_022846655.1,Streptomyces,NCBI,sp019090105,HQ,100.0,1.07,6542274,1,6542274,0.7183803368675784
GCF_022846675.1,GCF_022846675.1,Streptomyces,NCBI,decoyicus,HQ,100.0,1.01,8461249,1,8461249,0.7094250506042311
GCF_022869105.1,GCF_022869105.1,Streptomyces,NCBI,griseoincarnatus,HQ,100.0,0.0,7436964,1,7436964,0.7230506964938919
GCF_023072595.1,GCF_023072595.1,Streptomyces,NCBI,sp023072595,MQ,97.15,0.18,524754,19,6049747,0.7202846664496879
GCF_023072675.1,GCF_023072675.1,Streptomyces,NCBI,sp023072675,LQ,100.0,0.79,18780,720,6795103,0.7222929512621075
GCF_023072755.1,GCF_023072755.1,Streptomyces,NCBI,harbinensis,LQ,95.82,0.7,26659,422,5949078,0.7295090096314084
GCF_023096395.1,GCF_023096395.1,Streptomyces,NCBI,albidoflavus,MQ,99.25,0.93,6941434,4,7365709,0.733326777116285
GCF_023155275.1,GCF_023155275.1,Streptomyces,NCBI,sp023155275,LQ,99.56,1.63,120589,117,7783213,0.7378858833748992
GCF_023168305.1,GCF_023168305.1,Streptomyces,NCBI,albidoflavus,HQ,99.89,1.0,6850711,1,6850711,0.7331576240772673
GCF_023168385.1,GCF_023168385.1,Streptomyces,NCBI,albidoflavus,HQ,99.89,0.43,7000089,1,7000089,0.7345215182264111
GCF_023184515.1,GCF_023184515.1,Streptomyces,NCBI,sp023184515,MQ,99.89,0.43,280139,72,8732707,0.7115004545555004
GCF_023210535.1,GCF_023210535.1,Streptomyces,NCBI,anulatus,HQ,99.58,0.35,8548838,1,8548838,0.7153648940535775
GCF_023218175.1,GCF_023218175.1,Streptomyces,NCBI,lichenis,MQ,99.93,0.7,200115,68,7121629,0.7356655338266006
GCF_023273835.1,GCF_023273835.1,Streptomyces,NCBI,tauricus,HQ,99.89,0.43,9966248,2,9990036,0.7084357854165891
GCF_023277745.1,GCF_023277745.1,Streptomyces,NCBI,sp023277745,HQ,98.49,3.39,9239126,1,9239126,0.6993715639336449
GCF_023277965.1,GCF_023277965.1,Streptomyces,NCBI,bacillaris,HQ,99.84,0.8,7351753,1,7351753,0.7194180762057703
GCF_023330645.1,GCF_023330645.1,Streptomyces,NCBI,albireticuli_B,HQ,99.56,2.06,8170612,4,8502131,0.7270334813988177
GCF_023370675.1,GCF_023370675.1,Streptomyces,NCBI,eurythermus,LQ,100.0,1.97,227024,257,8390504,0.7235641625342173
GCF_023376055.1,GCF_023376055.1,Streptomyces,NCBI,fradiae,HQ,99.49,1.27,6125725,1,6125725,0.7475405768296813
GCF_023498005.1,GCF_023498005.1,Streptomyces,NCBI,durmitorensis,HQ,100.0,0.0,9715409,2,9862620,0.7043902127426587
GCF_023501965.1,GCF_023501965.1,Streptomyces,NCBI,fimicarius,MQ,99.84,0.29,455992,65,8205055,0.7188106971790716
GCF_023502025.1,GCF_023502025.1,Streptomyces,NCBI,kronopolitis,LQ,99.47,0.8,189032,107,7599894,0.7243078894813628
GCF_023502165.1,GCF_023502165.1,Streptomyces,NCBI,albidoflavus,LQ,98.61,1.86,126951,114,7310412,0.7341057938368235
GCF_023515955.1,GCF_023515955.1,Streptomyces,NCBI,sp023515955,HQ,99.23,1.09,7301482,2,7543621,0.7218251022950384
GCF_023516595.1,GCF_023516595.1,Streptomyces,NCBI,neyagawaensis,LQ,100.0,1.48,152317,271,10065858,0.7137339906841523
GCF_023516615.1,GCF_023516615.1,Streptomyces,NCBI,panaciradicis,LQ,100.0,0.64,71020,363,9519748,0.7169501755718743
GCF_023534745.1,GCF_023534745.1,Streptomyces,NCBI,sp023534745,MQ,99.93,0.65,487795,79,8947393,0.7030251501911036
GCF_023534765.1,GCF_023534765.1,Streptomyces,NCBI,ardesiacus,LQ,100.0,0.14,194184,102,7841532,0.7262378930331428
GCF_023544665.1,GCF_023544665.1,Streptomyces,NCBI,sp023544665,MQ,98.18,0.43,249605,93,8012261,0.7153748486226298
GCF_023544705.1,GCF_023544705.1,Streptomyces,NCBI,decoyicus,LQ,99.29,0.89,131274,138,9318759,0.7085180548182435
GCF_023554615.1,GCF_023554615.1,Streptomyces,NCBI,cyaneochromogenes,LQ,100.0,1.79,228026,484,10053542,0.7061557154956125
GCF_023614235.1,GCF_023614235.1,Streptomyces,NCBI,sp023614235,HQ,95.32,0.7,5331980,1,5331980,0.741113995176276
GCF_023614315.1,GCF_023614315.1,Streptomyces,NCBI,sudanensis,HQ,96.88612099644128,0.8896797153024911,5259510,1,5259510,0.7393465259624289
GCF_023630175.1,GCF_023630175.1,Streptomyces,NCBI,cellostaticus_A,LQ,99.94,0.63,122618,142,7141450,0.7226280377234315
GCF_023630275.1,GCF_023630275.1,Streptomyces,NCBI,violaceusniger,LQ,100.0,3.684210526315789,206944,278,11157338,0.7137835832989147
GCF_023667545.1,GCF_023667545.1,Streptomyces,NCBI,sp001905665,LQ,99.46,1.17,26602,493,7903566,0.7219552017082115
GCF_023669525.1,GCF_023669525.1,Streptomyces,NCBI,sp.,LQ,82.44514106583073,60.736677115987455,109952,182,14173392,0.7165944468338984
GCF_023669545.1,GCF_023669545.1,Streptomyces,NCBI,hydrogenans,MQ,99.81,2.46,204170,75,8746120,0.7333711405743347
GCF_023669605.1,GCF_023669605.1,Streptomyces,NCBI,sp000772045,MQ,100.0,0.21,328641,41,8078269,0.7224927766084541
GCF_023701525.1,GCF_023701525.1,Streptomyces,NCBI,sp023701525,LQ,99.46,1.76,266232,138,9365620,0.6834896504472239
GCF_023701695.1,GCF_023701695.1,Streptomyces,NCBI,sp023701695,MQ,98.29,1.06,7894875,26,8076210,0.7087596781163442
GCF_023701715.1,GCF_023701715.1,Streptomyces,NCBI,fildesensis,MQ,99.47,0.74,7818265,4,8050073,0.7114193871285391
GCF_023701745.1,GCF_023701745.1,Streptomyces,NCBI,fildesensis,MQ,100.0,1.27,9119197,3,9266478,0.7088666265651308
GCF_023702105.1,GCF_023702105.1,Streptomyces,NCBI,platensis,HQ,96.85,1.3,8223489,1,8223489,0.711713239964205
GCF_023702435.1,GCF_023702435.1,Streptomyces,NCBI,griseoincarnatus,MQ,100.0,0.0,311319,88,7707382,0.7228743819885922
GCF_023702655.1,GCF_023702655.1,Streptomyces,NCBI,musisoli,HQ,99.89,2.49,8714294,2,9048985,0.7210732474415639
GCF_023703325.1,GCF_023703325.1,Streptomyces,NCBI,sp023703325,MQ,100.0,0.26,127529,93,5644485,0.7128537475739164
GCF_023713605.1,GCF_023713605.1,Streptomyces,NCBI,thermodiastaticus,LQ,99.57,0.32,243441,176,5572008,0.7239467351805668
GCF_023716005.1,GCF_023716005.1,Streptomyces,NCBI,parvus,HQ,99.84,0.53,7749151,1,7749151,0.7147350722679169
GCF_023717205.1,GCF_023717205.1,Streptomyces,NCBI,albidoflavus,LQ,99.75,0.57,145714,105,6942916,0.735769379897438
GCF_023717255.1,GCF_023717255.1,Streptomyces,NCBI,samsunensis,LQ,99.47,5.79,291206,159,11331527,0.7111552573629308
GCF_023805375.1,GCF_023805375.1,Streptomyces,NCBI,olivaceus,LQ,98.71,0.0,116947,177,8492054,0.7229581912691558
GCF_023838445.1,GCF_023838445.1,Streptomyces,NCBI,spororaveus,MQ,99.93,2.67,7201269,3,8217694,0.7192187978768739
GCF_023887685.1,GCF_023887685.1,Streptomyces,NCBI,sp023887685,LQ,98.71,0.38,163816,137,6782311,0.7078215670145471
GCF_023923245.1,GCF_023923245.1,Streptomyces,NCBI,phaeoluteigriseus,HQ,100.0,0.0,9026270,3,9118447,0.7152456991853986
GCF_023930305.1,GCF_023930305.1,Streptomyces,NCBI,sp000527195,LQ,100.0,1.07,117347,129,7497846,0.7240756878708898
GCF_024105145.1,GCF_024105145.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.77,97324,341,6990564,0.7309192949728079
GCF_024105195.1,GCF_024105195.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,1.36,131685,575,7062475,0.7302653563572022
GCF_024105205.1,GCF_024105205.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.79,108708,323,7128462,0.7337664870191379
GCF_024105315.1,GCF_024105315.1,Streptomyces,NCBI,albidoflavus,LQ,99.54,0.27,146186,169,6962695,0.7310733285045824
GCF_024105335.1,GCF_024105335.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.53,152463,467,7284608,0.7229855312124929
GCF_024107415.1,GCF_024107415.1,Streptomyces,NCBI,albidoflavus,LQ,99.46,0.95,148232,421,7029183,0.729617564174647
GCF_024107435.1,GCF_024107435.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.97,156924,322,7005128,0.7306290910217406
GCF_024107455.1,GCF_024107455.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.14,170996,198,6973944,0.731077127186668
GCF_024107465.1,GCF_024107465.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.57,177678,297,7217673,0.7328573356451532
GCF_024107495.1,GCF_024107495.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,1.65,204393,503,7060792,0.7299922515061126
GCF_024107515.1,GCF_024107515.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.14,251296,128,6962246,0.7308187960028014
GCF_024138375.1,GCF_024138375.1,Streptomyces,NCBI,hygroscopicus,LQ,94.75,2.46,40528,392,9759387,0.7209761227831215
GCF_024172095.1,GCF_024172095.1,Kitasatospora,NCBI,paracochleata,MQ,100.0,0.7,1476119,9,8643301,0.7284458796471395
GCF_024213005.1,GCF_024213005.1,Streptomyces,NCBI,prasinus,MQ,100.0,0.27,638410,64,8045428,0.7215307398112506
GCF_024213195.1,GCF_024213195.1,Streptomyces,NCBI,sp024213195,MQ,99.58,1.75,464550,61,8467706,0.7204138423320333
GCF_024213665.1,GCF_024213665.1,Streptomyces,NCBI,sp024213665,MQ,99.58,1.17,191674,94,7131042,0.7040770571301338
GCF_024218735.1,GCF_024218735.1,Streptomyces,NCBI,rimosus,HQ,98.93,3.45,9108208,2,9619655,0.7193367121793869
GCF_024223055.1,GCF_024223055.1,Streptomyces,NCBI,rimosus,LQ,98.93,7.01,9084844,2,10838897,0.7203354732497227
GCF_024295805.1,GCF_024295805.1,Streptomyces,NCBI,sp024295805,MQ,96.84,4.81,185382,98,9521471,0.7109841706770118
GCF_024297125.1,GCF_024297125.1,Streptomyces,NCBI,bacillaris,HQ,99.14,0.45,7651223,1,7651223,0.7213590559313198
GCF_024298965.1,GCF_024298965.1,Streptomyces,NCBI,rapamycinicus,HQ,100.0,3.95,12466108,1,12466108,0.7106043040859265
GCF_024349065.1,GCF_024349065.1,Streptomyces,NCBI,sudanensis,MQ,95.32,0.88,5264809,2,5328554,0.7392513991600723
GCF_024349085.1,GCF_024349085.1,Streptomyces,NCBI,somaliensis,MQ,92.55,0.12,4719386,2,5016248,0.7401185108870215
GCF_024349145.1,GCF_024349145.1,Streptomyces,NCBI,sudanensis,MQ,93.54,0.88,5264612,2,5329251,0.7392673004142608
GCF_024349165.1,GCF_024349165.1,Streptomyces,NCBI,sudanensis,MQ,93.38,0.88,5249494,2,5267143,0.7407260444609155
GCF_024349285.1,GCF_024349285.1,Streptomyces,NCBI,somaliensis,MQ,98.39055793991416,0.4291845493562232,3991522,2,4945925,0.7405332209502359
GCF_024349765.1,GCF_024349765.1,Streptomyces,NCBI,nigrescens,HQ,100.0,2.728351126927639,8253039,2,9326742,0.7165539692209777
GCF_024365045.1,GCF_024365045.1,Streptomyces,NCBI,bacillaris,HQ,99.84,1.07,7846900,2,8041562,0.7196013660032715
GCF_024380135.1,GCF_024380135.1,Streptomyces,NCBI,parvus,LQ,97.26,0.56,117468,148,8580816,0.7156328372363226
GCF_024435335.1,GCF_024435335.1,Streptomyces,NCBI,sp002982015,LQ,99.23,0.18,91403,181,6670878,0.7404816877178686
GCF_024435355.1,GCF_024435355.1,Streptomyces,NCBI,sp024435355,LQ,98.89,1.02,323159,119,10568035,0.7132075168184057
GCF_024436035.1,GCF_024436035.1,Streptomyces,NCBI,sp024436035,MQ,100.0,1.31,205003,78,7069061,0.6985572765604937
GCF_024436055.1,GCF_024436055.1,Streptomyces,NCBI,rubrisoli,LQ,100.0,6.84,113642,104,7264851,0.7043281410726799
GCF_024442315.1,GCF_024442315.1,Streptomyces,NCBI,sp018604545,HQ,100.0,0.64,8599387,2,8633395,0.7121562259111277
GCF_024442335.1,GCF_024442335.1,Streptomyces,NCBI,sp018604545,HQ,100.0,0.64,8577985,2,8611494,0.7122334405621138
GCF_024448155.1,GCF_024448155.1,Streptomyces,NCBI,sp000772045,LQ,98.93,0.64,39005,378,8141535,0.7205721034178444
GCF_024448165.1,GCF_024448165.1,Streptomyces,NCBI,longispororuber_A,LQ,98.18,0.93,38974,443,10521338,0.7173792914931542
GCF_024448175.1,GCF_024448175.1,Streptomyces,NCBI,parvulus,LQ,98.93,0.86,34753,354,7403788,0.7277819137987204
GCF_024497955.1,GCF_024497955.1,Streptomyces,NCBI,sp024497955,MQ,99.23,0.35,299086,39,6428954,0.7403285200049651
GCF_024499195.1,GCF_024499195.1,Streptomyces,NCBI,albidoflavus,HQ,99.89,0.14,7137224,1,7137224,0.7302566095725733
GCF_024505145.1,GCF_024505145.1,Streptomyces,NCBI,sp024505145,LQ,100.0,3.68,183891,298,11017810,0.7133930427190158
GCF_024505305.1,GCF_024505305.1,Streptomyces,NCBI,murinus,LQ,99.89,0.68,305657,107,8363247,0.7179500976116094
GCF_024508375.2,GCF_024508375.2,Streptomyces,NCBI,justiciae,MQ,100.0,0.8583690987124464,272356,76,10657029,0.7074258688795911
GCF_024519315.1,GCF_024519315.1,Streptomyces,NCBI,samsunensis,LQ,97.89,4.74,119153,306,11053136,0.7086255882493439
GCF_024519335.1,GCF_024519335.1,Streptomyces,NCBI,roseifaciens,LQ,96.44,1.97,173799,110,8368964,0.7247655743291523
GCF_024519455.1,GCF_024519455.1,Streptomyces,NCBI,sp024519455,LQ,100.0,0.6580829756795421,295667,130,10727549,0.7013104753089349
GCF_024539675.1,GCF_024539675.1,Streptomyces,NCBI,sp024539675,LQ,99.86,0.08,44277,949,9061055,0.7224966017593035
GCF_024584805.1,GCF_024584805.1,Streptomyces,NCBI,sp024584805,HQ,99.89270386266094,0.2145922746781116,7965264,1,7965264,0.7123153640790352
GCF_024586905.1,GCF_024586905.1,Streptomyces,NCBI,albidoflavus,LQ,98.18,0.0,137629,126,7004640,0.7353514241988168
GCF_024592655.1,GCF_024592655.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.0,275236,87,7021778,0.7353119110288021
GCF_024600715.1,GCF_024600715.1,Streptomyces,NCBI,kanasensis,HQ,98.96,0.14,6817869,2,6900504,0.7394104836400356
GCF_024611995.1,GCF_024611995.1,Streptomyces,NCBI,sp018614155,HQ,99.58,0.4,8635149,2,9023989,0.7123898311489519
GCF_024612015.1,GCF_024612015.1,Streptomyces,NCBI,sp024612015,HQ,100.0,2.93,10859970,1,10859970,0.704480859523553
GCF_024612035.1,GCF_024612035.1,Streptomyces,NCBI,sp024612035,HQ,100.0,2.13,11540835,1,11540835,0.703216361727726
GCF_024648905.1,GCF_024648905.1,Streptomyces,NCBI,phaeochromogenes,MQ,99.89,0.86,504195,36,10664414,0.703651388929133
GCF_024666385.1,GCF_024666385.1,Streptomyces,NCBI,yangpuensis,HQ,99.58,1.17,7435303,4,8092115,0.722325869071312
GCF_024701375.2,GCF_024701375.2,Streptomyces,NCBI,sp024701375,HQ,100.0,0.0858369098712446,7317619,3,7433909,0.7093050237768582
GCF_024721315.2,GCF_024721315.2,Streptomyces,NCBI,sp.,LQ,97.95373665480427,2.734705982036943,45434,408,9065211,0.7208081245337041
GCF_024721345.1,GCF_024721345.1,Streptomyces,NCBI,libani,LQ,98.22064056939502,1.126927639383155,57957,308,8890649,0.7086052415138552
GCF_024742195.1,GCF_024742195.1,Streptomyces,NCBI,bacillaris,MQ,99.84,1.51,234080,64,8201625,0.7218803386080452
GCF_024752535.1,GCF_024752535.1,Streptomyces,NCBI,albus,HQ,99.56,1.25,7889116,2,8033415,0.7262062273640787
GCF_024753135.1,GCF_024753135.1,Streptomyces,NCBI,sp024753135,MQ,99.14,0.0,211281,88,8032703,0.7251385990494109
GCF_024756275.1,GCF_024756275.1,Streptomyces,NCBI,sp024756275,MQ,98.79,1.21,229487,78,7382192,0.7389122363655674
GCF_024761905.1,GCF_024761905.1,Streptomyces,NCBI,harbinensis,MQ,95.82,1.18,697421,26,5837284,0.7292009434524687
GCF_024927965.1,GCF_024927965.1,Streptomyces,NCBI,bryophytorum,HQ,99.47,1.06,8265668,1,8265668,0.7247017421943392
GCF_025153975.1,GCF_025153975.1,Streptomyces,NCBI,sp003846175,LQ,100.0,1.800542280969327,158519,113,9249153,0.7084922834135207
GCF_025163575.1,GCF_025163575.1,Streptomyces,NCBI,albulus_C,HQ,99.55516014234875,1.9488222335197425,9223378,2,9296088,0.7220386683086477
GCF_025165795.1,GCF_025165795.1,Streptomyces,NCBI,sp.,MQ,99.55516014234875,1.690391459074733,454632,49,7518892,0.7068223888136264
GCF_025195125.1,GCF_025195125.1,Streptomyces,NCBI,sp.,MQ,100.0,0.482832618025751,503635,30,7282139,0.7188949249811407
GCF_025231465.1,GCF_025231465.1,Streptomyces,NCBI,murinus,HQ,99.89270386266094,0.6795422031473533,8349858,1,8349858,0.7178613097372434
GCF_025252265.1,GCF_025252265.1,Streptomyces,NCBI,angustmyceticus,HQ,100.0,1.7645314353499406,7443041,4,8107672,0.7229395811769396
GCF_025271315.1,GCF_025271315.1,Streptomyces,NCBI,rubiginosohelvolus,MQ,99.91103202846976,0.7117437722419929,773247,35,8404904,0.7152099478069495
GCF_025290915.1,GCF_025290915.1,Streptomyces,NCBI,sp.,LQ,98.4620886981402,1.3590844062947065,21691,560,7259197,0.7124575900061674
GCF_025398775.1,GCF_025398775.1,Streptomyces,NCBI,rochei,HQ,90.66523605150216,0.0,7687527,1,7687527,0.7242291490070802
GCF_025399755.1,GCF_025399755.1,Streptomyces,NCBI,violaceus,LQ,99.41185821014147,0.2145922746781116,27723,585,8909626,0.7070178927824804
GCF_025399765.1,GCF_025399765.1,Streptomyces,NCBI,olivochromogenes,LQ,99.85693848354792,1.430615164520744,215380,321,12013034,0.7009300065245799
GCF_025399775.1,GCF_025399775.1,Streptomyces,NCBI,fulvoviolaceus,LQ,99.89270386266094,1.072961373390558,69118,320,11040768,0.7027238503698293
GCF_025399795.1,GCF_025399795.1,Streptomyces,NCBI,sp.,LQ,99.57081545064378,0.6974248927038627,147426,244,10215804,0.7034166865378388
GCF_025399895.1,GCF_025399895.1,Streptomyces,NCBI,sp.,MQ,100.0,0.5364806866952789,297940,82,8133314,0.7122588652054993
GCF_025402955.1,GCF_025402955.1,Streptomyces,NCBI,sp900091315,HQ,99.46351931330472,1.0014306151645207,8604396,1,8604396,0.7130454014436342
GCF_025427835.1,GCF_025427835.1,Streptomyces,NCBI,althioticus,HQ,99.78540772532187,0.0,7417890,1,7417890,0.7252660840117717
GCF_025517595.1,GCF_025517595.1,Streptomyces,NCBI,xiamenensis,MQ,96.17437722419928,0.5253346890357566,605269,35,6194373,0.7206068106776775
GCF_025568765.1,GCF_025568765.1,Streptomyces,NCBI,sp.,LQ,100.0,3.947368421052632,214672,156,12206521,0.7108734982919257
GCF_025630915.1,GCF_025630915.1,Streptomyces,NCBI,albidoflavus,MQ,99.89270386266094,0.0,425381,93,6958433,0.7351278657134444
GCF_025642135.1,GCF_025642135.1,Streptomyces,NCBI,sp014905555,HQ,99.57081545064378,1.6452074391988554,9054161,2,9362607,0.7057547112679193
GCF_025642155.1,GCF_025642155.1,Streptomyces,NCBI,sp.,HQ,100.0,0.0,9258818,3,9604367,0.7053150926031877
GCF_025642175.1,GCF_025642175.1,Streptomyces,NCBI,sp900105245,HQ,99.46351931330472,0.7153075822603719,8381966,3,8572100,0.7219947270797121
GCF_025643355.1,GCF_025643355.1,Streptomyces,NCBI,physcomitrii,HQ,99.89270386266094,0.4291845493562232,7919716,1,7919716,0.7285612261853834
GCF_025655475.1,GCF_025655475.1,Kitasatospora,NCBI,sp.,MQ,98.94736842105264,1.0526315789473684,8354403,15,8504478,0.7338550077212735
GCF_025656915.1,GCF_025656915.1,Streptomyces,NCBI,olivaceus,LQ,98.83166428230804,0.2682403433476394,31411,420,8192048,0.7254884248725105
GCF_025665295.1,GCF_025665295.1,Streptomyces,NCBI,libani,HQ,99.91103202846976,0.7117437722419929,8866687,1,8866687,0.7089536373619595
GCF_025716995.1,GCF_025716995.1,Streptomyces,NCBI,sp000772045,LQ,99.57081545064378,0.6437768240343348,22387,619,8344193,0.7205161322487618
GCF_025854275.1,GCF_025854275.1,Streptomyces,NCBI,sp.,HQ,99.644128113879,0.7117437722419929,8050611,1,8050611,0.7109594538849288
GCF_025908395.1,GCF_025908395.1,Streptomyces,NCBI,milbemycinicus,HQ,100.0,1.9649122807017545,12063392,1,12063392,0.7071609709773171
GCF_025909865.1,GCF_025909865.1,Streptomyces,NCBI,tendae,MQ,100.0,1.553239321479665,7855613,13,9391717,0.7189113556126105
GCF_025957665.1,GCF_025957665.1,Streptomyces,NCBI,albidoflavus,HQ,99.89270386266094,0.0,6795081,1,6795081,0.7331054626133228
GCF_025964845.1,GCF_025964845.1,Streptomyces,NCBI,oryziradicis,LQ,95.47368421052632,1.3596491228070176,17082,655,7617268,0.7000431125700185
GCF_026008495.1,GCF_026008495.1,Streptomyces,NCBI,sp.,LQ,99.30257510729614,0.8583690987124464,163876,228,9666357,0.7171711476913083
GCF_026126445.1,GCF_026126445.1,Streptomyces,NCBI,sp009862265,LQ,99.0343347639485,1.5379113018597996,229202,103,7562765,0.741859359638968
GCF_026153095.1,GCF_026153095.1,Streptomyces,NCBI,sp.,HQ,99.19928825622776,1.1862396204033214,8684380,2,8804882,0.7137184089282392
GCF_026153355.1,GCF_026153355.1,Streptomyces,NCBI,nigrescens,HQ,95.45274812178728,1.6607354685646498,6901780,1,6901780,0.7220334464442506
GCF_026162525.1,GCF_026162525.1,Streptomyces,NCBI,misionensis,MQ,100.0,0.7510729613733905,193776,85,8471613,0.7250153838562822
GCF_026167665.1,GCF_026167665.1,Streptomyces,NCBI,sp001905735,HQ,98.52795484468082,1.4234875444839858,7386614,1,7386614,0.7196344630977062
GCF_026168105.1,GCF_026168105.1,Streptomyces,NCBI,sp.,LQ,99.89270386266094,0.6437768240343348,151047,159,8647062,0.7032203539190537
GCF_026183975.1,GCF_026183975.1,Streptomyces,NCBI,tauricus,LQ,99.89270386266094,0.7868383404864091,273762,122,10562741,0.7068073523718891
GCF_026184015.1,GCF_026184015.1,Streptomyces,NCBI,anthocyanicus,LQ,100.0,0.0,165478,109,8326612,0.7228118711427889
GCF_026191925.1,GCF_026191925.1,Streptomyces,NCBI,halstedii,LQ,97.12336892052194,1.309100152516523,15672,910,7272225,0.7188168302127566
GCF_026210455.1,GCF_026210455.1,Streptomyces,NCBI,albidoflavus,HQ,99.89270386266094,0.1430615164520743,7122237,2,7321122,0.7292413649164704
GCF_026229605.1,GCF_026229605.1,Streptomyces,NCBI,sp001905735,MQ,99.58481613285883,1.4234875444839858,3254710,8,7453910,0.7189701215889227
GCF_026239515.1,GCF_026239515.1,Streptomyces,NCBI,libani,HQ,99.91103202846976,0.7117437722419929,8915460,1,8915460,0.7087884416507954
GCF_026239535.1,GCF_026239535.1,Streptomyces,NCBI,libani,HQ,99.91103202846976,0.7117437722419929,8926672,1,8926672,0.7086737364159902
GCF_026242095.1,GCF_026242095.1,Streptomyces,NCBI,sp000829695,LQ,100.0,2.76824034334764,260136,107,8107227,0.719185499386507
GCF_026262575.1,GCF_026262575.1,Streptomyces,NCBI,sp.,LQ,97.50889679715304,0.4270462633451957,170825,141,5646503,0.7470708861750361
GCF_026274175.1,GCF_026274175.1,Streptomyces,NCBI,sp.,LQ,99.78540772532187,0.2145922746781116,37912,342,6910013,0.7138853429074591
GCF_026275385.1,GCF_026275385.1,Streptomyces,NCBI,luteogriseus,MQ,100.0,0.0,321563,54,8659799,0.7132890019006939
GCF_026339475.1,GCF_026339475.1,Streptomyces,NCBI,sp008042035,MQ,100.0,1.4234875444839858,7568844,6,7975079,0.717159290835865
GCF_026339515.1,GCF_026339515.1,Streptomyces,NCBI,sp003846175,MQ,100.0,2.3823645709766708,9604142,6,10567087,0.7041635977824352
GCF_026339555.1,GCF_026339555.1,Streptomyces,NCBI,sp.,MQ,100.0,2.9327610872675245,4461412,9,13440082,0.6978808611435555
GCF_026339575.1,GCF_026339575.1,Streptomyces,NCBI,mirabilis,MQ,100.0,3.540772532188841,9068442,19,13283183,0.7004592197517718
GCF_026339595.1,GCF_026339595.1,Streptomyces,NCBI,papulosus,MQ,99.91103202846976,0.0889679715302491,1269900,13,7506106,0.7107689393142064
